YEAR,AC,CANDIDATE,SEX,PARTY,VOTES
2006,COYALMANNAM,A. K. BALAN,M,CPI,"59239.0"
2006,COYALMANNAM,C.PRAKASH,M,INC,"45369.0"
2006,COYALMANNAM,P. M. KRISHNASWAMY,M,BJP,"5902.0"
2006,COYALMANNAM,C. PRAKASAN,M,IND,"1875.0"
2006,COYALMANNAM,K.C RAMESAN,M,BSP,"1491.0"
2006,ALATHUR,M. CHANDHRAN,M,CPI,"73231.0"
2006,ALATHUR,A. RAGHAVAN,M,IND,"25560.0"
2006,ALATHUR,G. SALPRAKASH,M,BJP,"6885.0"
2006,ALATHUR,M. RAGHAVAN,M,IND,"3315.0"
2006,ALATHUR,M.T. CHANDHRAN,M,BSP,"1869.0"
2006,ALATHUR,SANKARAN,M,IND,"752.0"
2006,CHELAKKARA,K.RADHAKRISHNAN,M,CPI,"62695.0"
2006,CHELAKKARA,P.C.MANIKANDAN,M,INC,"48066.0"
2006,CHELAKKARA,SHAJUMON VATTEKAD,M,BJP,"6257.0"
2006,WADAKKANCHERY,A.C.MOIDEEN,M,CPI,"66928.0"
2006,WADAKKANCHERY,T.V. CHANDRAMOHAN,M,DIC,"46107.0"
2006,WADAKKANCHERY,E. CHANDRAN,M,BJP,"5095.0"
2006,WADAKKANCHERY,CHANDRAN VENGANALLUR,M,IND,"2047.0"
2006,WADAKKANCHERY,C.L.OUSEP,M,IND,"968.0"
2006,WADAKKANCHERY,A.V.KRISHNAN MOOSAD,M,IND,"623.0"
2006,KUNNAMKULAM,BABU M PALISSERY,M,CPI,"61865.0"
2006,KUNNAMKULAM,ADV.V .BALARAM,M,DIC,"40080.0"
2006,KUNNAMKULAM,BALAKRISHNAN NAIR,M,BJP,"6647.0"
2006,KUNNAMKULAM,BALARAM,M,IND,"2613.0"
2006,KUNNAMKULAM,N.VIJAYA,F,ADMK,"2053.0"
2006,KUNNAMKULAM,K.N.SHAJI,M,IND,"786.0"
2006,KUNNAMKULAM,SANTHOSH,M,IND,"772.0"
2006,KUNNAMKULAM,N.BALARAM,M,IND,"766.0"
2006,KUNNAMKULAM,M.P.BALARAMAN,M,IND,"388.0"
2006,CHERPU,ADV.V S SUNILKUMAR,M,CPI,"56380.0"
2006,CHERPU,M.K.KANNAN,M,CMPKSC,"41776.0"
2006,CHERPU,ENGINEER C.G.UNNIRAJ,M,BJP,"4356.0"
2006,CHERPU,A.S.SUNIL,M,IND,"1066.0"
2006,CHERPU,K.UNNIKRISHNAN,M,IND,"857.0"
2006,TRICHUR,ADV.THERAMBIL,M,INC,"45655.0"
2006,TRICHUR,M.M.VARGHESE,M,CPI,"43059.0"
2006,TRICHUR,SURENDRAN,M,BJP,"4723.0"
2006,TRICHUR,DASAN KUTTUKKARAN,M,BSP,"871.0"
2006,TRICHUR,C.A SIVAN,M,IND,"508.0"
2006,TRICHUR,BABY PUTHIRY,M,IND,"363.0"
2006,TRICHUR,JOSEPH JOHN,M,IND,"313.0"
2006,OLLUR,RAJAJI MATHEW THOMAS,M,CPI,"61467.0"
2006,OLLUR,LEELAMMA TEACHER,F,INC,"53498.0"
2006,OLLUR,E.V.KRISHNAN NAMBOODIRI,M,BJP,"6383.0"
2006,OLLUR,M.K.NANDAKUMAR,M,IND,"935.0"
2006,OLLUR,C.K.DILIP KUMAR,M,IND,"663.0"
2006,KODAKARA,PROF.C.RAVEENDRANATH,M,CPI,"61499.0"
2006,KODAKARA,"ADV. K. P. VISWANATHAN,",M,INC,"41616.0"
2006,KODAKARA,PARAMESWARAN,M,BJP,"8018.0"
2006,KODAKARA,SANRO PUTHUKKAD,M,IND,"629.0"
2006,KODAKARA,P.RAVEENDRAN,M,IND,"558.0"
2006,KODAKARA,P.C. PUSHPAKARAN,M,BSP,"539.0"
2006,KODAKARA,KUMARAN,M,IND,"421.0"
2006,KODAKARA,JAYAN KONIKKARA,M,IND,"353.0"
2006,KODAKARA,BHASKARAN,M,IND,"259.0"
2006,CHALAKUDI,B D DEVASSY,M,CPI,"51378.0"
2006,CHALAKUDI,PROF. SAVITHRI,F,INC,"36823.0"
2006,CHALAKUDI,K G SUNDARAN,M,BJP,"4643.0"
2006,CHALAKUDI,C C MENAKA TEACHER M A,F,IND,"894.0"
2006,CHALAKUDI,ADV. T K MANOJ,M,BSP,"789.0"
2006,CHALAKUDI,ANTO C L,M,IND,"743.0"
2006,CHALAKUDI,E S GEORGE,M,IND,"359.0"
2006,MALA,A K CHANDRAN,M,CPI,"46004.0"
2006,MALA,T U RADHAKRISHNAN,M,INC,"38976.0"
2006,MALA,A A ASHARAF,M,IND,"11438.0"
2006,MALA,RADHA VELAYUDHAN,F,BJP,"3681.0"
2006,MALA,ROSSY CHERIYAN,F,IND,"1000.0"
2006,MALA,TOBY VARGHESSE,M,IND,"562.0"
2006,MALA,JOSHY KUMAR,M,BSP,"479.0"
2006,MALA,T K MURALI,M,IND,"399.0"
2006,IRINJALAKKUDA,ADV. THOMAS UNNIYADAN,M,KEC,"58825.0"
2006,IRINJALAKKUDA,C.K.CHANDRAN,M,CPI,"50830.0"
2006,IRINJALAKKUDA,P.G.ANILKUMAR,M,BJP,"3796.0"
2006,IRINJALAKKUDA,C.K.CHANDRAN,M,IND,"637.0"
2006,IRINJALAKKUDA,THOMAS OOLAKKADAN,M,IND,"635.0"
2006,IRINJALAKKUDA,P.K.SUBRAHMANIAN,M,BSP,"586.0"
2006,IRINJALAKKUDA,P.N.SURAN,M,IND,"564.0"
2006,IRINJALAKKUDA,A.A.THOMAS,M,IND,"235.0"
2006,MANALUR,MURALI PERUNELLI,M,CPI,"49598.0"
2006,MANALUR,M.K.PAULSON MASTER,M,INC,"41878.0"
2006,MANALUR,SUDHEER G KOLLARA,M,BJP,"5916.0"
2006,MANALUR,BABU ELAVALLY,M,IND,"634.0"
2006,MANALUR,M.V.VIJAYAN,M,BSP,"633.0"
2006,GURUVAYOOR,K V ABDUL KHADER,M,CPI,"51740.0"
2006,GURUVAYOOR,C H RASHEED,M,MUL,"39431.0"
2006,GURUVAYOOR,P M GOPINATHAN,M,BJP,"8577.0"
2006,GURUVAYOOR,GOPALAN ALIAS G,M,IND,"1179.0"
2006,GURUVAYOOR,ADV. P K YUSUF ISUDHEEN,M,IND,"726.0"
2006,GURUVAYOOR,SASI VETTIPPARA,M,BSP,"676.0"
2006,NATTIKA,T N PRATHAPAN,M,INC,"52511.0"
2006,NATTIKA,FATHIMA ABDUL KHADAR,F,CPI,"42825.0"
2006,NATTIKA,PREETHIHARAN,M,BJP,"4003.0"
2006,NATTIKA,RAJAN,M,IND,"566.0"
2006,NATTIKA,A K SHIVARATNAN,M,BSP,"363.0"
2006,NATTIKA,FATHIMA ABDUL KHADER,F,IND,"349.0"
2006,NATTIKA,PRATAPAN,M,IND,"297.0"
2006,NATTIKA,FATHIMA ABDUL KHADER,F,IND,"254.0"
2006,NATTIKA,ASHKAR,M,IND,"208.0"
2006,KODUNGALLUR,ADV.K.P.RAJENDRAN,M,CPI,"53197.0"
2006,KODUNGALLUR,UMESH CHALLIYIL,M,JPSS,"50675.0"
2006,KODUNGALLUR,MOHAN SANKAR,M,BJP,"9125.0"
2006,KODUNGALLUR,K.RAJENDRAN,M,IND,"1138.0"
2006,KODUNGALLUR,RAGHAVAN,M,IND,"474.0"
2006,KODUNGALLUR,RAJAPPAN,M,IND,"345.0"
2006,ANKAMALI,JOSE THETTAYIL,M,JD,"58703.0"
2006,ANKAMALI,P.J.JOY,M,INC,"52609.0"
2006,ANKAMALI,A.K.NAZEER,M,BJP,"3473.0"
2006,ANKAMALI,M.R.SATHYADEVAN,M,IND,"1716.0"
2006,ANKAMALI,P.D.JOY,M,IND,"1550.0"
2006,ANKAMALI,JAYAN,M,IND,"501.0"
2006,VADAKARA,S SHARMA,M,CPI,"51590.0"
2006,VADAKARA,M A CHANDRASEKHARAN,M,DIC,"48516.0"
2006,VADAKARA,M.A.BRAHMARAJ,M,BJP,"5498.0"
2006,VADAKARA,K V PURUSHOTHAMAN,M,IND,"1405.0"
2006,VADAKARA,M A CHANDRASEKHARAN,M,IND,"1366.0"
2006,VADAKARA,C K RAMESAN,M,BSP,"788.0"
2006,VADAKARA,SHASHIKALA,F,IND,"615.0"
2006,VADAKARA,ABDUL RAHIMAN,M,IND,"537.0"
2006,PARAVUR,ADV. V D SATHEESAN,M,INC,"51099.0"
2006,PARAVUR,K M DINAKARAN,M,CPI,"43307.0"
2006,PARAVUR,ADV V N SUNIL KUMAR,M,BJP,"2859.0"
2006,PARAVUR,SATHEESAN V T,M,IND,"1232.0"
2006,PARAVUR,P S KALADHARAN,M,BSP,"924.0"
2006,PARAVUR,M K VIJAYAN,M,IND,"655.0"
2006,NARAKAL,M K PURUSHOTHAMAN,M,CPI,"46681.0"
2006,NARAKAL,ADV P V SREENIJAN,M,INC,"44050.0"
2006,NARAKAL,V R JIJESH,M,BJP,"2700.0"
2006,NARAKAL,PURUSHOTHAMAN,M,IND,"909.0"
2006,NARAKAL,C A KUMARI,F,IND,"580.0"
2006,NARAKAL,K D VISHWANATHAN,M,IND,"552.0"
2006,NARAKAL,PRASAD K C,M,IND,"470.0"
2006,NARAKAL,N V NANDANAN,M,BSP,"433.0"
2006,ERANAKULAM,PROF. K V THOMAS,M,INC,"43148.0"
2006,ERANAKULAM,M M LOWRANACE,M,CPI,"37348.0"
2006,ERANAKULAM,NEDUMBASSERI RAVI,M,BJP,"4902.0"
2006,ERANAKULAM,PANJIMALA BALAKRISHNAN,M,IND,"767.0"
2006,ERANAKULAM,P S KARUNAKARAN,M,BSP,"620.0"
2006,MATTANCHERRY,V K IBRAHIM KUNJU,M,MUL,"36119.0"
2006,MATTANCHERRY,M C JOSEPHINE,F,CPI,"20587.0"
2006,MATTANCHERRY,PROF MATHEW PAILI,M,BJP,"2324.0"
2006,MATTANCHERRY,JOSEPHINE,F,IND,"1149.0"
2006,PALLURUTHY,C M DINESH MANI,M,CPI,"60959.0"
2006,PALLURUTHY,DOMANIC PRASENTATION,M,INC,"54701.0"
2006,PALLURUTHY,K N UNNI,M,BJP,"4134.0"
2006,PALLURUTHY,DOMINIC JOSEPH,M,IND,"885.0"
2006,PALLURUTHY,BENNY JOSEPH,M,IND,"718.0"
2006,PALLURUTHY,PURUSHAN,M,BSP,"703.0"
2006,THRIPUNITHURA,K. BABU,M,INC,"70935.0"
2006,THRIPUNITHURA,K. N. RAVEENDRANATH,M,CPI,"63593.0"
2006,THRIPUNITHURA,PN,M,BJP,"3095.0"
2006,THRIPUNITHURA,RAVEENDRANATH A K,M,IND,"636.0"
2006,THRIPUNITHURA,RAVEENDRANATH C D,M,IND,"561.0"
2006,THRIPUNITHURA,AMBALATHARA VASU,M,BSP,"501.0"
2006,THRIPUNITHURA,BABU KRISHNAN,M,IND,"206.0"
2006,THRIPUNITHURA,RAMACHANDRAN P H,M,LJP,"192.0"
2006,THRIPUNITHURA,AYYAPPAN,M,IND,"148.0"
2006,THRIPUNITHURA,P T POULOSE,M,IND,"130.0"
2006,ALWAYE,A M YOUSUF,M,CPI,"60548.0"
2006,ALWAYE,K MUHAMMADALI,M,INC,"56182.0"
2006,ALWAYE,P.M. VELAYUDHAN,M,BJP,"7162.0"
2006,ALWAYE,EDAPPALLI BASHEER,M,IND,"1099.0"
2006,ALWAYE,PADMAKUMAR,M,BSP,"899.0"
2006,ALWAYE,A A MOHAMMEDALI,M,IND,"718.0"
2006,ALWAYE,JACOB PETER,M,LJP,"440.0"
2006,PERUMBAVOOR,SAJU PAUL,M,CPI,"63307.0"
2006,PERUMBAVOOR,ADV. SHANI MOL USMAN,F,INC,"50846.0"
2006,PERUMBAVOOR,C P RADHAKRISHNAN,M,BJP,"3150.0"
2006,PERUMBAVOOR,JAYAN K A,M,IND,"1015.0"
2006,PERUMBAVOOR,M K MANOJ KUMAR,M,BSP,"1002.0"
2006,KUNNATHUNAD,ADV M M MONAYI,M,CPI,"57584.0"
2006,KUNNATHUNAD,P. P. THANKACHAN,M,INC,"55527.0"
2006,KUNNATHUNAD,K R RAJAGOPAL,M,BJP,"3935.0"
2006,KUNNATHUNAD,K JAFEERKHAN,M,IND,"1017.0"
2006,PIRAVOM,M J JACOB,M,CPI,"52903.0"
2006,PIRAVOM,T. M. JACOB,M,DIC,"47753.0"
2006,PIRAVOM,ADV. K V SABU,M,BJP,"3355.0"
2006,PIRAVOM,C P SAJU,M,IND,"2047.0"
2006,PIRAVOM,M K USHA,F,IND,"944.0"
2006,PIRAVOM,JACOB SEEMON,M,IND,"626.0"
2006,PIRAVOM,GEETHA,F,IND,"266.0"
2006,MUVATTUPUZHA,BABU PAUL,M,CPI,"48338.0"
2006,MUVATTUPUZHA,ADV. JOHNY NELLOOR,M,DIC,"35113.0"
2006,MUVATTUPUZHA,P C CYRIAC,M,IND,"5407.0"
2006,MUVATTUPUZHA,JOHNY,M,IND,"3062.0"
2006,MUVATTUPUZHA,P R VIJAYAKUMAR,M,BJP,"2625.0"
2006,MUVATTUPUZHA,THOMAS KALLAN,M,IND,"384.0"
2006,MUVATTUPUZHA,TOM JOSE,M,IND,"306.0"
2006,MUVATTUPUZHA,YOKACHARYA NEELAN,M,IND,"220.0"
2006,MUVATTUPUZHA,SHIJU KURIAKOSE,M,IND,"215.0"
2006,KOTHAMANGALAM,CHEV. T. U KURUVILA,M,KEC,"51498.0"
2006,KOTHAMANGALAM,V J PAULOSE,M,INC,"49684.0"
2006,KOTHAMANGALAM,M RAMACHANDRAN,M,BJP,"4333.0"
2006,KOTHAMANGALAM,KURUVILA VARGHESE,M,IND,"1032.0"
2006,KOTHAMANGALAM,SHAJI CHERIYAN,M,IND,"532.0"
2006,KOTHAMANGALAM,APPUKUTTAN,M,IND,"311.0"
2006,KOTHAMANGALAM,POULOSE JOSEPH,M,IND,"245.0"
2006,THODUPUZHA,P. J. JOSEPH,M,KEC,"68641.0"
2006,THODUPUZHA,ADV P T THOMAS,M,INC,"54860.0"
2006,THODUPUZHA,SURESH KUMAR,M,BJP,"2709.0"
2006,THODUPUZHA,SIBY C MATHEW,M,IND,"477.0"
2006,THODUPUZHA,KUTTAPPAN NADUKANI,M,IND,"435.0"
2006,THODUPUZHA,A N ARAVINDAN,M,IND,"243.0"
2006,THODUPUZHA,M H SIDHIQUE,M,IND,"223.0"
2006,THODUPUZHA,M T THOMAS,M,IND,"182.0"
2006,DEVICOLAM,S RAJENDRAN,M,CPI,"52795.0"
2006,DEVICOLAM,A K MONI,M,INC,"46908.0"
2006,DEVICOLAM,R KANNIRAJ,M,BJP,"2787.0"
2006,DEVICOLAM,G SOUNDARA RAJAN,M,ADMK,"1284.0"
2006,DEVICOLAM,S RAJENDRAN 2,M,IND,"859.0"
2006,IDUKKI,ROSHY AUGUSTINE,M,KEC,"61883.0"
2006,IDUKKI,C V VARGHESE,M,CPI,"45543.0"
2006,IDUKKI,P A VELUKUTTAN,M,BJP,"2702.0"
2006,IDUKKI,BABY THANNICKAL,M,IND,"898.0"
2006,IDUKKI,P K SAJEEVAN,M,BSP,"794.0"
2006,UDUMBANCHOLA,K K JAYACHANDRAN,M,CPI,"69617.0"
2006,UDUMBANCHOLA,EBRAHIMKUTTY KALLAR,M,DIC,"49969.0"
2006,UDUMBANCHOLA,SHAJI NELLIPARAMBIL,M,BJP,"4185.0"
2006,UDUMBANCHOLA,EBRAHIMKUTTY,M,IND,"3977.0"
2006,UDUMBANCHOLA,P I ANIL,M,BSP,"1240.0"
2006,UDUMBANCHOLA,K P RAJAPANDY,M,ADMK,"915.0"
2006,UDUMBANCHOLA,K R JAYACHANDRAN,M,IND,"756.0"
2006,UDUMBANCHOLA,KANCHIYAR,M,IND,"508.0"
2006,PEERMADE,E S BIJIMOL,F,CPI,"45465.0"
2006,PEERMADE,ADV. E M AUGASTHY,M,INC,"40161.0"
2006,PEERMADE,ADV. STEPHEN ISSAC,M,BJP,"3217.0"
2006,PEERMADE,SUPPUROYAL M K,M,ADMK,"1648.0"
2006,KANJIRAPPALLY,ALPHONS KANNANTHANAM,M,IND,"42413.0"
2006,KANJIRAPPALLY,JOSEPH VAZHACKEN,M,INC,"31676.0"
2006,KANJIRAPPALLY,GEORGEKUTTY AUGUSTHY,M,IND,"12803.0"
2006,KANJIRAPPALLY,K P SHOUKKATH,M,IND,"9333.0"
2006,KANJIRAPPALLY,ANIYAN ERUMELY,M,BJP,"2285.0"
2006,KANJIRAPPALLY,N M ENGELS,M,BSP,"1278.0"
2006,KANJIRAPPALLY,C T ALEXANDER,M,IND,"653.0"
2006,KANJIRAPPALLY,T J THANKAPPAN,M,IND,"434.0"
2006,KANJIRAPPALLY,RAJU VATTAPPARA,M,IND,"344.0"
2006,KANJIRAPPALLY,AJUMON,M,IND,"258.0"
2006,VAZHOOR,JAYARAJAN,M,KEC,"42290.0"
2006,VAZHOOR,RAJENDRAN,M,CPI,"35624.0"
2006,VAZHOOR,HARI,M,BJP,"2946.0"
2006,VAZHOOR,SIVADAS,M,BSP,"1320.0"
2006,CHANGANACHERRY,C F THOMAS,M,KEC,"50435.0"
2006,CHANGANACHERRY,A V RUSSEL,M,CPI,"40782.0"
2006,CHANGANACHERRY,SHYLAMMA RAJAPPAN,F,BJP,"3544.0"
2006,CHANGANACHERRY,RAJEEV,M,BSP,"1061.0"
2006,CHANGANACHERRY,K SADANANDAN,M,IND,"557.0"
2006,CHANGANACHERRY,RAGHUNATHAN,M,IND,"404.0"
2006,KOTTAYAM,V N VASAVAN,M,CPI,"47731.0"
2006,KOTTAYAM,AJAY THARAYIL,M,INC,"47249.0"
2006,KOTTAYAM,T N HARIKUMAR,M,BJP,"4351.0"
2006,KOTTAYAM,E SREEDHARAN,M,IND,"405.0"
2006,KOTTAYAM,T M KUNJUMOL,F,IND,"359.0"
2006,KOTTAYAM,T J JOHNYKUTTY,M,IND,"293.0"
2006,ETTUMANOOR,THOMAS CHAZHIKKADAN,M,KEC,"48789.0"
2006,ETTUMANOOR,ADV. K.S.KRISHNANKUTTY,M,CPI,"43809.0"
2006,ETTUMANOOR,ETTUMANOOR,M,BJP,"3262.0"
2006,ETTUMANOOR,A P JAYAPRAKASH,M,BSP,"1068.0"
2006,PUTHUPPALLY,OOMMEN CHANDY,M,INC,"64910.0"
2006,PUTHUPPALLY,SINDHU JOY,F,CPI,"45047.0"
2006,PUTHUPPALLY,N K NARAYANAN,M,BJP,"3522.0"
2006,PUTHUPPALLY,SREENI K JACOB,M,BSP,"1061.0"
2006,PUTHUPPALLY,THOMAS,M,IND,"757.0"
2006,POONJAR,P C GEORGE,M,KCS,"48795.0"
2006,POONJAR,ADV. T V ABRAHAM,M,KEC,"41158.0"
2006,POONJAR,ADV. T S JAYAKUMAR,M,BJP,"1652.0"
2006,POONJAR,ADV. T S JAYAKUMAR,M,BJP,"1652.0"
2006,POONJAR,P C GEORGE,M,UIPP,"736.0"
2006,POONJAR,P. V. ABRAHAM,M,IND,"372.0"
2006,POONJAR,SAJI ABRAHAM,M,IND,"314.0"
2006,POONJAR,P C GEORGE PLAKUTTAM,M,IND,"293.0"
2006,POONJAR,RAJENDRA PRASAD,M,BSP,"287.0"
2006,POONJAR,T S ABRAHAM,M,IND,"122.0"
2006,PALA,K. M. MANI,M,KEC,"46608.0"
2006,PALA,MANI C KAPPAN,M,NCP,"38849.0"
2006,PALA,JAYASOORYAN,M,BJP,"3566.0"
2006,PALA,P I THANKACHAN,M,BSP,"362.0"
2006,PALA,SHIBY M AIKKARA,M,IND,"319.0"
2006,PALA,K T MATHEW,M,IND,"310.0"
2006,PALA,PAUL,M,IND,"230.0"
2006,PALA,V A SUNNY,M,IND,"191.0"
2006,KADUTHURUTHY,ADV. MONS JOSEPH,M,KEC,"44958.0"
2006,KADUTHURUTHY,STEPHEN GEORGE,M,KEC,"42957.0"
2006,KADUTHURUTHY,K R MADHU,M,BJP,"2646.0"
2006,KADUTHURUTHY,MONSON JOSEPH,M,IND,"1105.0"
2006,KADUTHURUTHY,C M DEVASIA,M,BSP,"927.0"
2006,KADUTHURUTHY,E V JOSEPH,M,SWJP,"439.0"
2006,VAIKOM,K AJITH,M,CPI,"52617.0"
2006,VAIKOM,ADV. V P SAJEENDRAN,M,INC,"43836.0"
2006,VAIKOM,K. KARUNAKARAN,M,BJP,"2443.0"
2006,VAIKOM,V JIJY,M,IND,"761.0"
2006,VAIKOM,P SHANMUGHAN,M,BSP,"462.0"
2006,VAIKOM,AJITH KUMAR,M,IND,"381.0"
2006,VAIKOM,T AJI,M,IND,"322.0"
2006,VAIKOM,K K JANARDHANAN,M,IND,"238.0"
2006,AROOR,ADV. A.M.ARIFF,M,CPI,"58218.0"
2006,AROOR,K R GOWRIAMMA,F,JPSS,"53465.0"
2006,AROOR,N.V.PRAKASAN,M,BJP,"3437.0"
2006,AROOR,GOWRI,F,IND,"1063.0"
2006,AROOR,K.PRATHAPAN,M,IND,"707.0"
2006,AROOR,THURAVOOR SURESH,M,BSP,"407.0"
2006,AROOR,K.C.KOCHAPPAN,M,IND,"186.0"
2006,CHERTHALA,P.THILOTHAMAN,M,CPI,"55626.0"
2006,CHERTHALA,C.K.SHAJIMOHAN,M,INC,"47092.0"
2006,CHERTHALA,SAJEEVLAL,M,BJP,"3833.0"
2006,CHERTHALA,SHAJIMON,M,IND,"804.0"
2006,CHERTHALA,CHACKO GEORGE,M,IND,"194.0"
2006,CHERTHALA,RAVEENDRAN,M,ADMK,"178.0"
2006,CHERTHALA,UTHAMAN,M,IND,"169.0"
2006,MARARIKULAM,DR. THOMAS ISSAC,M,CPI,"75994.0"
2006,MARARIKULAM,SIMMI ROSE BELL JOHN,F,INC,"58315.0"
2006,MARARIKULAM,SANU SUDHEENDRAN,M,BJP,"4893.0"
2006,MARARIKULAM,MOHANDAS,M,BSP,"920.0"
2006,MARARIKULAM,SHYLAN V,M,IND,"828.0"
2006,MARARIKULAM,PAVUMBA,M,IND,"483.0"
2006,ALLEPPEY,K C VENUGOPAL,M,INC,"49721.0"
2006,ALLEPPEY,T.J.ANJALOSE,M,CPI,"32788.0"
2006,ALLEPPEY,PARAYIL RADHAKRISHNAN,M,BJP,"1118.0"
2006,ALLEPPEY,P.C.VENUGOPAL,M,IND,"489.0"
2006,ALLEPPEY,A.P.ABRAHIMKUTTY,M,ADMK,"241.0"
2006,ALLEPPEY,ADV.M.A.BINDU,F,IND,"227.0"
2006,ALLEPPEY,ANJALOSE,M,IND,"192.0"
2006,ALLEPPEY,RAJAN KOCHI,M,IND,"81.0"
2006,AMBALAPUZHA,G SUDHAKARAN,M,CPI,"50040.0"
2006,AMBALAPUZHA,ADV. D.SUGATHAN,M,DIC,"38111.0"
2006,AMBALAPUZHA,G.BALADEVAN,M,BJP,"2591.0"
2006,AMBALAPUZHA,G.BALADEVAN,M,BJP,"2591.0"
2006,AMBALAPUZHA,K.R.SASI,M,IND,"1811.0"
2006,AMBALAPUZHA,K.J.CHANDRAMOHAN,M,BSP,"797.0"
2006,AMBALAPUZHA,SALEENA REHIM,F,ADMK,"582.0"
2006,KUTTANAD,THOMAS CHANDY,M,DIC,"42109.0"
2006,KUTTANAD,DR. K C JOSEPH,M,KEC,"36728.0"
2006,KUTTANAD,THOMAS,M,IND,"1553.0"
2006,KUTTANAD,T.K.ARAVINDAKSHAN,M,BJP,"1393.0"
2006,KUTTANAD,V.R.ANIL,M,IND,"707.0"
2006,KUTTANAD,M.J.ALEX,M,BSP,"498.0"
2006,KUTTANAD,K.D.JOSEPH,M,IND,"186.0"
2006,KUTTANAD,JOSEPH,M,IND,"169.0"
2006,KUTTANAD,ABRAHAM HAIJIA DOCTOR,M,IND,"117.0"
2006,HARIPAD,ADV.B.BABUPRASAD,M,INC,"53787.0"
2006,HARIPAD,T K DEVAKUMAR,M,CPI,"51901.0"
2006,HARIPAD,N.CHITHRANGATHAN,M,BJP,"2684.0"
2006,HARIPAD,RAMMOHAN,M,IND,"484.0"
2006,HARIPAD,P.A.SHANAVAS,M,BSP,"474.0"
2006,HARIPAD,K.J.SHEELA,F,IND,"425.0"
2006,HARIPAD,SUDHAKARANASARI,M,IND,"241.0"
2006,KAYAMKULAM,C K SADASIVAN,M,CPI,"49697.0"
2006,KAYAMKULAM,ADV.C.R.JAYAPRAKASH,M,INC,"43865.0"
2006,KAYAMKULAM,PALAMUTTATHU,M,BJP,"4676.0"
2006,KAYAMKULAM,D SURESH KUMAR,M,BSP,"448.0"
2006,KAYAMKULAM,K. SIVADASAN,M,IND,"358.0"
2006,KAYAMKULAM,C N JAYAPRAKASH,M,IND,"234.0"
2006,KAYAMKULAM,E.N.SHANTHIRAJ,F,IND,"203.0"
2006,KAYAMKULAM,DR.K.KISHORE KUMAR,M,IND,"189.0"
2006,KAYAMKULAM,K.B.JAYAPRAKASH,M,IND,"151.0"
2006,THIRUVALLA,MATHEW T THOMAS,M,JD,"28874.0"
2006,THIRUVALLA,VICTOR THOMAS,M,KEC,"19952.0"
2006,THIRUVALLA,SAM EAPEN,M,IND,"14300.0"
2006,THIRUVALLA,MADHU PARUMALA,M,BJP,"6842.0"
2006,THIRUVALLA,SUBRAMONYAN,M,IND,"376.0"
2006,THIRUVALLA,ADV. MATHEW P THOMAS,M,IND,"350.0"
2006,THIRUVALLA,AMBALAPPUZHA,M,ADMK,"302.0"
2006,THIRUVALLA,KRISHNANKUTTY,M,IND,"137.0"
2006,KALLOOPPARA,JOSEPH M PUTHUSSERI,M,KEC,"36088.0"
2006,KALLOOPPARA,CHERIAN PHILIP,M,IND,"28600.0"
2006,KALLOOPPARA,ADV.HARIDAS P,M,BJP,"5300.0"
2006,KALLOOPPARA,K. KRISHNANKUTTY,M,BSP,"1434.0"
2006,KALLOOPPARA,GEETHA SASI,F,ADMK,"441.0"
2006,ARANMULA,K.C RAJAGOPALAN,M,CPI,"34007.0"
2006,ARANMULA,K R RAJAPPAN,M,IND,"19387.0"
2006,ARANMULA,MALETHU SARALADEVI,F,DIC,"8244.0"
2006,ARANMULA,ASHOKAN KULANADA,M,BJP,"6250.0"
2011,MANJESHWAR,P B ABDUL RAZAK,M,MUL,"49817.0"
2011,MANJESHWAR,K SURENDRAN,M,BJP,"43989.0"
2011,MANJESHWAR,ADV. C H KUNHAMBU,M,CPM,"35067.0"
2011,MANJESHWAR,HAFSA MUNEER,F,IND,"1076.0"
2011,MANJESHWAR,ABDUL MAJEED,M,BSP,"869.0"
2011,MANJESHWAR,ABDULLA TIMBER,M,IND,"547.0"
2011,MANJESHWAR,KUNHAMBU,M,IND,"490.0"
2011,MANJESHWAR,ABDUL RAZAK K,M,IND,"465.0"
2011,MANJESHWAR,ABBAS M,M,IND,"391.0"
2011,MANJESHWAR,ABDULLA P M,M,IND,"262.0"
2011,KASARAGOD,N A NELLIKKUNNU,M,MUL,"53068.0"
2011,KASARAGOD,JAYALAKSHMI N BHAT,F,BJP,"43330.0"
2011,KASARAGOD,AZEEZ KADAPPURAM,M,INL,"16467.0"
2011,KASARAGOD,A H MUNEER,M,SDPI,"1260.0"
2011,KASARAGOD,GOVINDA RAJA,M,IND,"938.0"
2011,KASARAGOD,SAIFUDEEN K MAKKODU,M,BSP,"807.0"
2011,KASARAGOD,AJITH KUMAR AZAD,M,IND,"739.0"
2011,KASARAGOD,ABDULLA,M,IND,"422.0"
2011,UDMA,K KUNHIRAMAN,M,CPM,"61646.0"
2011,UDMA,ADV. C K SREEDHARAN,M,INC,"50266.0"
2011,UDMA,SUNITHA PRASANTH,F,BJP,"13073.0"
2011,UDMA,FAISAL KOLIYADUKKAM,M,SDPI,"1265.0"
2011,UDMA,P DAMODARAN,M,BSP,"1096.0"
2011,UDMA,KRISHNANKUTTY,M,IND,"866.0"
2011,UDMA,KUNHIRAMAN,M,IND,"414.0"
